site,battery,discharge_rate,rte_charge,rte_discharge,max_rate,min_capacity,max_capacity,initial_soc,max_n_cycles
10,5,0.0004988056098420723,0.808833981417401,0.8812620961652113,0.0007,0.0044291515667953816,0.03986236410115843,0.0044291515667953816,2
11,1,0.0002442157511014153,0.8485427098167783,0.8729964470220819,0.0007,0.0042646680276469924,0.038382012248822935,0.0042646680276469924,2
11,2,0.00011558019319009967,0.8012780814590609,0.8108736071868975,0.0007,0.0030409672255824654,0.027368705030242187,0.0030409672255824654,2
11,3,0.00047057482119867565,0.8487371607319872,0.8893904170285082,0.0007,0.003233474537560033,0.029101270838040295,0.003233474537560033,2
11,4,0.0006799471433537183,0.8941806652343366,0.8857154247072829,0.0007,0.003632734623225081,0.032694611609025724,0.003632734623225081,2
11,5,0.0004361628836701819,0.885079508937678,0.8165086617595227,0.0007,0.0033158246133498737,0.029842421520148862,0.0033158246133498737,2
12,1,0.0002233302739037379,0.8918747008099885,0.8283828352957946,0.0007,0.004042452054440586,0.03638206848996527,0.004042452054440586,2
12,2,0.0006920397572123237,0.8900714854117012,0.8606083184358829,0.0007,0.004104075266529133,0.036936677398762205,0.004104075266529133,2
12,3,0.00031065201214810774,0.8033421427626345,0.8944225136053042,0.0007,0.003970754827325419,0.035736793445928776,0.003970754827325419,2
12,4,0.0005269915147042382,0.8956949336275117,0.8852735541109286,0.0007,0.004536268308128845,0.040826414773159604,0.004536268308128845,2
12,5,0.00011165996998833574,0.8137209321356077,0.8002259233518514,0.0007,0.0033214335062511403,0.029892901556260263,0.0033214335062511403,2
13,1,0.0007221619284590561,0.8453449247417313,0.8035036524101438,0.0007,0.004359695903156194,0.039237263128405746,0.004359695903156194,2
13,2,0.00029003297602792983,0.8609042462761278,0.829844947088918,0.0007,0.00351255989865326,0.03161303908787934,0.00351255989865326,2
13,3,0.0007594228261290948,0.8775526514604847,0.8058512491882075,0.0007,0.003695162430304984,0.03325646187274486,0.003695162430304984,2
13,4,0.0008725993584343997,0.8641613344759069,0.8857060942587199,0.0007,0.0030188255401619388,0.02716942986145745,0.0030188255401619388,2
13,5,0.0008780808911239146,0.8722018229516948,0.8372854027874808,0.0007,0.0037166675654099397,0.033450008088689455,0.0037166675654099397,2
14,1,0.0005111546750181522,0.8957603739365891,0.8806481357924271,0.0007,0.003420048524357476,0.030780436719217284,0.003420048524357476,2
14,2,0.0007185320416634374,0.8513116712267887,0.8342254625614685,0.0007,0.004865115185757424,0.04378603667181682,0.004865115185757424,2
14,3,0.0007963421485798502,0.8318284424872099,0.8538888849067146,0.0007,0.0037484894989629845,0.03373640549066686,0.0037484894989629845,2
14,4,0.00010643755882385434,0.8539199937425649,0.8005873785551059,0.0007,0.004504837844171893,0.04054354059754704,0.004504837844171893,2
14,5,0.00034778874040416324,0.822125494242776,0.8673152478180526,0.0007,0.004526278003691045,0.0407365020332194,0.004526278003691045,2
15,1,0.0007790541578148629,0.8530000224895425,0.8917629897836563,0.0007,0.0034211011653176564,0.030789910487858906,0.0034211011653176564,2
15,2,0.00024311673993679877,0.8305918915735916,0.8264146853253374,0.0007,0.003334486062912891,0.030010374566216014,0.003334486062912891,2
15,3,0.00014349057144514513,0.8304474359154144,0.8717773687473557,0.0007,0.0030934127833641433,0.02784071505027729,0.0030934127833641433,2
15,4,0.0003892307568705783,0.8111741276175595,0.8865715034190155,0.0007,0.0030788446235149964,0.027709601611634965,0.0030788446235149964,2
15,5,0.0003203207428851296,0.8249899013880115,0.8807079482245376,0.0007,0.0034004616195509457,0.03060415457595851,0.0034004616195509457,2
16,1,0.0002786328633228311,0.8223080941691289,0.8563681380234826,0.0007,0.0035869745122043954,0.032282770609839556,0.0035869745122043954,2
16,2,0.0005185306731205409,0.8688726161821356,0.8077992339389988,0.0007,0.00439322142841719,0.03953899285575471,0.00439322142841719,2
16,3,0.0005405611652649448,0.81637314250009,0.872264051112484,0.0007,0.003928528176080304,0.03535675358472273,0.003928528176080304,2
16,4,0.00013648156010624506,0.80703248668055,0.8158452173523166,0.0007,0.0034301242874286795,0.030871118586858114,0.0034301242874286795,2
16,5,0.0003885830682782181,0.8941010860245836,0.8250281306744024,0.0007,0.003893652524159316,0.03504287271743384,0.003893652524159316,2
17,1,0.00033573200214968775,0.8656333521775856,0.8945683186818407,0.0007,0.00430483723093131,0.03874353507838179,0.00430483723093131,2
17,2,0.0005244694044842352,0.8637520896043636,0.8060044680315386,0.0007,0.004103502737269751,0.03693152463542776,0.004103502737269751,2
17,3,0.00025321662955799586,0.8575602893753034,0.8864042103546211,0.0007,0.004195026506478103,0.03775523855830292,0.004195026506478103,2
17,4,0.0001543202865530331,0.8039062916188867,0.8877290526148031,0.0007,0.003967057248620004,0.03570351523758004,0.003967057248620004,2
17,5,0.0007295883679999306,0.8357813604483549,0.8051193665620454,0.0007,0.0035659763217139825,0.032093786895425844,0.0035659763217139825,2
18,1,0.0006202993933916733,0.8750136286106011,0.8635719115461002,0.0007,0.00359544748371172,0.03235902735340548,0.00359544748371172,2
18,2,0.0005043626989878743,0.8666101667485323,0.8847312387486627,0.0007,0.004373940382679688,0.03936546344411719,0.004373940382679688,2
18,3,0.0008028811767372416,0.8987895448275962,0.8736174625116011,0.0007,0.004723252112003293,0.042509269008029635,0.004723252112003293,2
18,4,0.00024547218029722756,0.8256968422603831,0.802080711192349,0.0007,0.0033972687183675618,0.030575418465308056,0.0033972687183675618,2
18,5,0.0007817864549396776,0.8028305925272499,0.8111603130665033,0.0007,0.004314378061220845,0.03882940255098761,0.004314378061220845,2
19,1,0.00017802688139956127,0.8082999565006893,0.8215923256047181,0.0007,0.003999318534097909,0.035993866806881186,0.003999318534097909,2
19,2,0.0007089997733398851,0.8671977081280466,0.854902743208428,0.0007,0.0033042168448435758,0.029737951603592182,0.0033042168448435758,2
19,3,0.0002975503785330616,0.8806593798161658,0.8545559958009227,0.0007,0.0040653721611145395,0.03658834945003086,0.0040653721611145395,2
19,4,0.00021050534998105563,0.8982741914544214,0.8234076073147002,0.0007,0.003774013536893098,0.03396612183203788,0.003774013536893098,2
19,5,0.00036515725061674514,0.8635660734796853,0.811372584300708,0.0007,0.004376654766844329,0.039389892901598965,0.004376654766844329,2
20,1,0.0005705046408618193,0.8691757581758884,0.8272316402066584,0.0007,0.0030733286128421713,0.027659957515579543,0.0030733286128421713,2
20,2,0.0008181709823275343,0.8378680942005409,0.8718605933601166,0.0007,0.0032333874702657906,0.029100487232392114,0.0032333874702657906,2
20,3,0.0008132245835797664,0.8518510945448081,0.878300360945901,0.0007,0.004502561398975403,0.04052305259077862,0.004502561398975403,2
20,4,0.0007526699818461471,0.8657951465558813,0.8850327639774995,0.0007,0.0034784364323992194,0.03130592789159298,0.0034784364323992194,2
20,5,0.00012871166849348262,0.8193850217882949,0.8775244893994363,0.0007,0.003509612027884294,0.03158650825095864,0.003509612027884294,2
21,1,0.00013897990464730182,0.8050773256695377,0.80695709546126,0.0007,0.004727399289116448,0.04254659360204803,0.004727399289116448,2
21,2,0.0003312877278318535,0.8302271893964617,0.8867404483993089,0.0007,0.004517887671024229,0.04066098903921806,0.004517887671024229,2
21,3,0.0006767730774649838,0.86639102946247,0.8133240519251748,0.0007,0.004940970250698316,0.044468732256284844,0.004940970250698316,2
21,4,0.00011729299993275984,0.830811439323688,0.8178124661559498,0.0007,0.004518605105571106,0.040667445950139956,0.004518605105571106,2
21,5,0.0002647382122139512,0.85835912762186,0.8495929549826156,0.0007,0.003768500064180259,0.03391650057762233,0.003768500064180259,2
22,1,0.0002667684298870741,0.8338863960603701,0.8010526874316108,0.0007,0.0030122817326921967,0.027110535594229768,0.0030122817326921967,2
22,2,0.0004853448494106927,0.8270532833297831,0.8561203696663,0.0007,0.004544087742889073,0.040896789686001654,0.004544087742889073,2
22,3,0.00043643042825149977,0.8691041350449596,0.8813726187415196,0.0007,0.004915664336186551,0.04424097902567896,0.004915664336186551,2
22,4,0.0007873455988170753,0.8220404516637726,0.8745100296058836,0.0007,0.004403875768188623,0.03963488191369761,0.004403875768188623,2
22,5,0.00023692924288933861,0.8811950920538687,0.8189111355260562,0.0007,0.0035951565337301013,0.032356408803570914,0.0035951565337301013,2
23,1,0.0005138383070772713,0.8686222085237467,0.8002464881200887,0.0007,0.004956853832029662,0.04461168448826696,0.004956853832029662,2
23,2,0.0008575700830518513,0.8167139203100057,0.8884032182372105,0.0007,0.004690187644252623,0.042211688798273604,0.004690187644252623,2
23,3,0.0007123678075175255,0.8392442466465031,0.8884947538376474,0.0007,0.003130150878114387,0.028171357903029486,0.003130150878114387,2
23,4,0.00032591667517369016,0.8618052347252809,0.8300409689366481,0.0007,0.003589488929434731,0.03230540036491258,0.003589488929434731,2
23,5,0.00027683629060932207,0.8411930094858746,0.8589581865214715,0.0007,0.003575868881934493,0.032182819937410435,0.003575868881934493,2
24,1,0.0008680138426687348,0.8739840990209438,0.8320519283565193,0.0007,0.0034945875298198906,0.031451287768379015,0.0034945875298198906,2
24,2,0.0006596096399596608,0.8996455725089098,0.8366414753083515,0.0007,0.004343613125154151,0.03909251812638736,0.004343613125154151,2
24,3,0.0008998938340991033,0.8316346977790608,0.8709651562588128,0.0007,0.004123458214626276,0.037111123931636486,0.004123458214626276,2
24,4,0.0002760538398262814,0.8136544579823525,0.8900142430523373,0.0007,0.00408511975341902,0.03676607778077118,0.00408511975341902,2
24,5,0.0003888450831712464,0.83839800101516,0.853411543919772,0.0007,0.004786895207389803,0.04308205686650822,0.004786895207389803,2
25,1,0.0007960993093017695,0.8117375547134716,0.8402365728814203,0.0007,0.0040414375761053676,0.03637293818494831,0.0040414375761053676,2
25,2,0.0005658215429380478,0.8684968744374135,0.8113040700694397,0.0007,0.0036521022522756513,0.03286892027048086,0.0036521022522756513,2
25,3,0.00032307115256085525,0.8437611059659651,0.8447030846267489,0.0007,0.004398372475888882,0.03958535228299994,0.004398372475888882,2
25,4,0.0002487289856721434,0.855622932517197,0.8585445116511036,0.0007,0.0037327890978325674,0.033595101880493104,0.0037327890978325674,2
25,5,0.00042888010234009053,0.8367080321619325,0.8161985103844939,0.0007,0.004672749016532111,0.042054741148788995,0.004672749016532111,2
26,1,0.0003463479620999766,0.8187921391622069,0.8179745246725912,0.0007,0.003587039018628011,0.032283351167652095,0.003587039018628011,2
26,2,0.0005155131834442406,0.8269505245616918,0.8538826258575154,0.0007,0.004924811023225549,0.04432329920902994,0.004924811023225549,2
26,3,0.0007146381292303788,0.8496192140987862,0.8282765604610978,0.0007,0.004826428652342221,0.04343785787107998,0.004826428652342221,2
26,4,0.0007313765889366878,0.8739121747113711,0.8760939869462099,0.0007,0.004136349690811552,0.03722714721730397,0.004136349690811552,2
26,5,0.0007964496499806588,0.8194951991641641,0.8269692941645947,0.0007,0.003970984708007059,0.03573886237206352,0.003970984708007059,2
27,1,0.0004405771284151166,0.8979456632144521,0.8886801461491938,0.0007,0.0036511334339884983,0.03286020090589648,0.0036511334339884983,2
27,2,0.0007516669923956421,0.8893194346715135,0.8858012712135547,0.0007,0.003745874869908929,0.03371287382918036,0.003745874869908929,2
27,3,0.0006883178321597437,0.8209715169754376,0.8749262213743519,0.0007,0.004587426050167354,0.04128683445150618,0.004587426050167354,2
27,4,0.0007944025599037885,0.8741827647412741,0.8870144720055255,0.0007,0.003302120539096179,0.02971908485186561,0.003302120539096179,2
27,5,0.00040670461829809613,0.8663143319129744,0.8186755843471414,0.0007,0.00333988539807562,0.03005896858268058,0.00333988539807562,2
28,1,0.0006832109938312952,0.8510992981653114,0.8192700973827368,0.0007,0.004843449704041894,0.043591047336377045,0.004843449704041894,2
28,2,0.0005489916818621129,0.8182693358415826,0.8970795101370217,0.0007,0.003587951535623961,0.03229156382061565,0.003587951535623961,2
28,3,0.00019997367360739276,0.8853512875248853,0.8234808354601443,0.0007,0.003332547404398049,0.02999292663958244,0.003332547404398049,2
28,4,0.0004180738949600937,0.8955371892634809,0.8026353848509871,0.0007,0.0037908456796648528,0.03411761111698367,0.0037908456796648528,2
28,5,0.0007250465650187808,0.8984213468251779,0.8946060343096955,0.0007,0.0040213394695102584,0.03619205522559233,0.0040213394695102584,2
29,1,0.0007910079884560664,0.8542296874008775,0.8241986424703885,0.0007,0.0035118297491237766,0.03160646774211399,0.0035118297491237766,2
29,2,0.0003279247721821014,0.8726635782827508,0.8720308692554739,0.0007,0.003571343855092664,0.03214209469583398,0.003571343855092664,2
29,3,0.00015860511046698883,0.8848905107614822,0.8058377305811721,0.0007,0.004368927493620236,0.03932034744258212,0.004368927493620236,2
29,4,0.000710589763464228,0.8768199977808983,0.8409668926157785,0.0007,0.004681839470777118,0.04213655523699406,0.004681839470777118,2
29,5,0.00046217524607952904,0.8733143723320018,0.861067227385766,0.0007,0.004618306840201643,0.04156476156181479,0.004618306840201643,2
30,1,0.000615314828854668,0.8346661840379765,0.8136234322019047,0.0007,0.003179406765571855,0.028614660890146696,0.003179406765571855,2
30,2,0.00040459879170809317,0.8991750992293608,0.854413628763818,0.0007,0.0033915425135400503,0.030523882621860454,0.0033915425135400503,2
30,3,0.0006304383242685349,0.8235057895605646,0.8518176346825845,0.0007,0.0049883873685947246,0.04489548631735252,0.0049883873685947246,2
30,4,0.00023092058088220265,0.8585694268521658,0.8766855106298506,0.0007,0.003470360995233978,0.031233248957105803,0.003470360995233978,2
30,5,0.0008700862509394549,0.84066901016252,0.893385014331858,0.0007,0.003477972743885302,0.031301754694967716,0.003477972743885302,2
31,1,0.00032884305732841247,0.8136917048843828,0.8089399716518069,0.0007,0.003388571977498041,0.030497147797482367,0.003388571977498041,2
31,2,0.0008664844532152,0.8908373802289901,0.8382393267526314,0.0007,0.0038933189679455416,0.03503987071150987,0.0038933189679455416,2
31,3,0.0007162503457751023,0.806863851797712,0.8668560439681119,0.0007,0.0031251465562040213,0.028126319005836193,0.0031251465562040213,2
31,4,0.0008894960024739703,0.8075332722339658,0.8429169022561843,0.0007,0.003595134564030338,0.03235621107627304,0.003595134564030338,2
31,5,0.00026653236952377696,0.8543534689487313,0.8043956307486404,0.0007,0.00488726179983503,0.04398535619851527,0.00488726179983503,2
32,1,0.0007871114138344317,0.8816205139112481,0.8091784134796203,0.0007,0.004407424982854168,0.03966682484568751,0.004407424982854168,2
32,2,0.00039816892398022394,0.8101086560308625,0.8345186243305358,0.0007,0.004178802462603032,0.03760922216342729,0.004178802462603032,2
32,3,0.0005441030223988773,0.8928488070407937,0.8662752523185588,0.0007,0.0030998655188310934,0.02789878966947984,0.0030998655188310934,2
32,4,0.0008645252391934141,0.8609109168991309,0.8441713488461237,0.0007,0.004123583679869594,0.03711225311882634,0.004123583679869594,2
32,5,0.0006893356784089791,0.8596553436123275,0.8551487786393961,0.0007,0.004532716944748424,0.040794452502735806,0.004532716944748424,2
33,1,0.00029880810195018393,0.8185039927161906,0.8965026819865954,0.0007,0.0049663336420677955,0.04469700277861016,0.0049663336420677955,2
33,2,0.00045998033684063635,0.8019661425430045,0.8393398739121634,0.0007,0.004761256368430483,0.04285130731587435,0.004761256368430483,2
33,3,0.0004287526423972326,0.8953252031503712,0.8079557571286895,0.0007,0.0039881269362231275,0.03589314242600814,0.0039881269362231275,2
33,4,0.00030823975270951985,0.8680450804731039,0.8351407424413797,0.0007,0.0038019184822369574,0.03421726634013262,0.0038019184822369574,2
33,5,0.0007963165506775596,0.8486588126550528,0.8163635162605095,0.0007,0.003902582926017527,0.03512324633415774,0.003902582926017527,2
34,1,0.00013084934470512772,0.8936158536084924,0.8013420609739403,0.0007,0.0046530226608386665,0.04187720394754799,0.0046530226608386665,2
34,2,0.0007240803684197399,0.8426574381735534,0.8648472784823191,0.0007,0.003543366667476603,0.03189030000728943,0.003543366667476603,2
34,3,0.00017416300426730666,0.825308645075813,0.8869368745949034,0.0007,0.004672952881788886,0.042056575936099974,0.004672952881788886,2
34,4,0.0006063141491875818,0.8189965306293671,0.860903570344772,0.0007,0.0035650827198576832,0.03208574447871915,0.0035650827198576832,2
34,5,0.00011111267865617496,0.8414824632936772,0.8807992818881646,0.0007,0.00327661720525997,0.02948955484733973,0.00327661720525997,2
35,1,0.0004664439585792724,0.8111346636092499,0.8796717418587743,0.0007,0.0049781272469006784,0.0448031452221061,0.0049781272469006784,2
35,2,0.00034667968557192927,0.8626437228954252,0.8045802162522734,0.0007,0.003371763005842258,0.03034586705258032,0.003371763005842258,2
35,3,0.00028518963602844983,0.8276787886636515,0.8912598274410368,0.0007,0.004977449670822323,0.04479704703740091,0.004977449670822323,2
35,4,0.0003219396414049007,0.8682174674188495,0.8213815986337067,0.0007,0.004500168462743931,0.04050151616469538,0.004500168462743931,2
35,5,0.0007537878495221359,0.8678970783910743,0.8303637301272516,0.0007,0.0034447720902286844,0.03100294881205816,0.0034447720902286844,2
36,1,0.0006828057532765805,0.8363214596521029,0.894723207317726,0.0007,0.003004731950088423,0.027042587550795805,0.003004731950088423,2
36,2,0.0005812913698961706,0.8186556812289316,0.8904318243618207,0.0007,0.0034521110899489713,0.031068999809540743,0.0034521110899489713,2
36,3,0.000861744533924811,0.8259151238287947,0.8550130155621832,0.0007,0.003750686475110187,0.033756178275991686,0.003750686475110187,2
36,4,0.00021453875817682437,0.862976234261195,0.8197008287640748,0.0007,0.0039054874106826797,0.03514938669614411,0.0039054874106826797,2
36,5,0.0007458873038961318,0.8032560921538929,0.8232032831496726,0.0007,0.003492158380148506,0.03142942542133655,0.003492158380148506,2
37,1,0.0008555972822858455,0.8684224017463175,0.8792705629570716,0.0007,0.0033936085761570485,0.030542477185413437,0.0033936085761570485,2
37,2,0.00047127853944352603,0.8103437555019999,0.862740059627936,0.0007,0.004191902266375179,0.037727120397376614,0.004191902266375179,2
37,3,0.0002542360231657261,0.8745475766284434,0.8443488843778402,0.0007,0.004146753890962027,0.037320785018658244,0.004146753890962027,2
37,4,0.0005655159015039936,0.8281979070074237,0.8963465352407466,0.0007,0.004409898708356625,0.03968908837520962,0.004409898708356625,2
37,5,0.0005960673681389017,0.8753424587144283,0.8897066553719553,0.0007,0.004858524036801652,0.043726716331214874,0.004858524036801652,2
38,1,0.00040781849561339495,0.8605961281990598,0.8280956974677791,0.0007,0.004124526288469512,0.03712073659622561,0.004124526288469512,2
38,2,0.0007877662772724952,0.8200126842859905,0.843843415114605,0.0007,0.003942110687990381,0.035478996191913435,0.003942110687990381,2
38,3,0.0008553597086459361,0.8387387887666702,0.8483249043589464,0.0007,0.004377684013993644,0.039399156125942796,0.004377684013993644,2
38,4,0.0006622599148885835,0.8258983163751432,0.8868489486287395,0.0007,0.004009657210752758,0.036086914896774826,0.004009657210752758,2
38,5,0.0006069072777371255,0.8074607281419768,0.8529629384004285,0.0007,0.004646351509531426,0.04181716358578283,0.004646351509531426,2
39,1,0.0005375113249162837,0.8525514583364584,0.8815502915750442,0.0007,0.004892520237678834,0.044032682139109505,0.004892520237678834,2
39,2,0.0007383192170260841,0.8463908405810069,0.8944441752383337,0.0007,0.004256092106470773,0.038304828958236954,0.004256092106470773,2
39,3,0.0007563215039187051,0.8471445744424516,0.891958514205954,0.0007,0.003504539584725814,0.03154085626253233,0.003504539584725814,2
39,4,0.0001976398934641609,0.8632712842877331,0.8414830796351022,0.0007,0.004184701805650085,0.037662316250850765,0.004184701805650085,2
39,5,0.0005816016054331504,0.8925663880472664,0.8825811962303151,0.0007,0.00472080762214581,0.04248726859931229,0.00472080762214581,2
40,1,0.00042614962246422883,0.8303912305340766,0.8980938863187805,0.0007,0.004808534434463456,0.043276809910171105,0.004808534434463456,2
40,2,0.00014429283208948807,0.8526399524297146,0.8600816092215914,0.0007,0.0038998097025072596,0.035098287322565334,0.0038998097025072596,2
40,3,0.0007308279019894021,0.8623812212884687,0.8813968519942996,0.0007,0.0032378493080050096,0.029140643772045085,0.0032378493080050096,2
40,4,0.0003298441478314767,0.8776775457724958,0.8708645152163199,0.0007,0.004670600351894293,0.04203540316704864,0.004670600351894293,2
40,5,0.0004602804695738169,0.8686241645366458,0.8027534680322533,0.0007,0.003404496452569568,0.03064046807312611,0.003404496452569568,2
41,1,0.0003007388989959521,0.8603865688948813,0.8332259850047743,0.0007,0.003139040935623211,0.028251368420608897,0.003139040935623211,2
41,2,0.0001368766565380894,0.819093066277974,0.8283033635171727,0.0007,0.004409965143156711,0.0396896862884104,0.004409965143156711,2
41,3,0.0006414529928884467,0.8668515717260346,0.8186282267398225,0.0007,0.003629353867959081,0.032664184811631726,0.003629353867959081,2
41,4,0.00013477558851580164,0.8917447848870896,0.831711047048663,0.0007,0.004490564709838496,0.040415082388546464,0.004490564709838496,2
41,5,0.00019313896253322503,0.8418780086949303,0.8481168668815775,0.0007,0.003796425591766449,0.03416783032589804,0.003796425591766449,2
42,1,0.00039963209507789,0.8155994520336203,0.8020584494295803,0.0007,0.003366809019706868,0.030301281177361812,0.003366809019706868,2
42,2,0.000860571445127933,0.80580836121682,0.8969909852161995,0.0007,0.0036084844859190753,0.03247636037327168,0.0036084844859190753,2
42,3,0.0006855951534491241,0.8866176145774936,0.8832442640800422,0.0007,0.004049512863264476,0.03644561576938029,0.004049512863264476,2
42,4,0.0005789267873576293,0.8601115011743209,0.8212339110678276,0.0007,0.0038638900372842317,0.03477501033555808,0.0038638900372842317,2
