time,site,demand,generation,DUoS_import,DUoS_export,grid_limit
42,1,0.000334,0,2.534,1.09,0.17106311
43,1,0.000249,0,2.534,1.09,0.17097811
44,1,0.00021,0,2.534,1.09,0.17093911
45,1,0.000333,0,1.888,0.501,0.17106211
46,1,0.000306,0,1.888,0.501,0.17103511
47,1,0.000265,0,1.888,0.501,0.17099411
48,1,8.90E-05,0,1.888,0.501,0.17081811
1,2,0.00033,0,0,0.032,0.190405576
2,2,0.000293,0,0,0.032,0.190368576
3,2,0.000265,0,0,0.032,0.190340576
4,2,0.001019,0,0,0.032,0.191094576
5,2,0.001006,0,0,0.032,0.191081576
6,2,0.000958,0,0,0.032,0.191033576
7,2,0.000708,0,0,0.032,0.190783576
8,2,0.000169,0,0,0.032,0.190244576
9,2,0.000137,0,0,0.032,0.190212576
10,2,0.000163,0,0,0.032,0.190238576
11,2,0.000135,0,0,0.032,0.190210576
12,2,0.000161,0,0,0.032,0.190236576
13,2,0.000531,0,0,0.032,0.190606576
14,2,0.000762,0,0,0.032,0.190837576
15,2,0.000593,3.80E-05,0.144,0.767,0.190668576
16,2,0.000164,3.80E-05,0.144,0.767,0.190239576
17,2,0.000126,0.000122,0.144,0.767,0.190201576
18,2,0.000243,0.000122,0.144,0.767,0.190318576
19,2,0.000106,0.00025,0.144,0.767,0.190325576
20,2,0.000102,0.00025,0.144,0.767,0.190325576
21,2,0.000118,0.000377,0.144,0.767,0.190452576
22,2,0.000113,0.000377,0.144,0.767,0.190452576
23,2,0.000451,0.000507,4.239,5.511,0.190582576
24,2,0.000549,0.000507,4.239,5.511,0.190624576
25,2,0.000218,0.000491,4.239,5.511,0.190566576
26,2,0.000105,0.000491,4.239,5.511,0.190566576
27,2,7.60E-05,0.000513,4.239,5.511,0.190588576
28,2,0.000151,0.000513,4.239,5.511,0.190588576
29,2,0.000171,0.000445,4.239,5.511,0.190520576
30,2,0.000115,0.000445,4.239,5.511,0.190520576
31,2,0.000136,0.000263,0.144,0.767,0.190338576
32,2,0.000114,0.000263,0.144,0.767,0.190338576
33,2,0.0001,0.00014,4.239,5.511,0.190215576
34,2,0.001064,0.00014,4.239,5.511,0.191139576
35,2,0.000587,2.50E-05,4.239,5.511,0.190662576
36,2,0.00014,2.50E-05,4.239,5.511,0.190215576
37,2,0.000129,0,4.239,5.511,0.190204576
38,2,0.000189,0,4.239,5.511,0.190264576
39,2,0.000156,0,4.239,5.511,0.190231576
40,2,0.000179,0,4.239,5.511,0.190254576
41,2,0.000168,0,0.144,0.767,0.190243576
42,2,0.000194,0,0.144,0.767,0.190269576
43,2,0.000195,0,0.144,0.767,0.190270576
44,2,0.000251,0,0.144,0.767,0.190326576
45,2,0.000457,0,0.144,0.767,0.190532576
46,2,0.00033,0,0.144,0.767,0.190405576
47,2,0.000624,0,0.144,0.767,0.190699576
48,2,0.000881,0,0.144,0.767,0.190956576
1,3,0.000559,0,0.642,0.159,0.168823944
2,3,0.000624,0,0.642,0.159,0.168888944
3,3,0.000515,0,0.642,0.159,0.168779944
4,3,0.00057,0,0.642,0.159,0.168834944
5,3,0.000493,0,0.642,0.159,0.168757944
6,3,0.000562,0,0.642,0.159,0.168826944
7,3,0.000483,0,0.642,0.159,0.168747944
8,3,0.000561,0,0.642,0.159,0.168825944
9,3,0.000506,0,0.642,0.159,0.168770944
10,3,0.00071,0,0.642,0.159,0.168974944
11,3,0.000825,0,0.642,0.159,0.169089944
12,3,0.000877,0,0.642,0.159,0.169141944
13,3,0.000705,0,0.642,0.159,0.168969944
14,3,0.000544,0,0.642,0.159,0.168808944
15,3,0.000597,3.80E-05,0.642,0.159,0.168861944
16,3,0.000366,3.80E-05,0.642,0.159,0.168630944
17,3,0.000631,0.000122,0.642,0.159,0.168895944
18,3,0.000558,0.000122,0.642,0.159,0.168822944
19,3,0.000525,0.00025,1.565,1.089,0.168789944
20,3,0.000361,0.00025,1.565,1.089,0.168625944
21,3,0.000318,0.000377,1.565,1.089,0.168641944
22,3,0.000251,0.000377,1.565,1.089,0.168641944
23,3,0.000103,0.000507,1.565,1.089,0.168771944
24,3,6.20E-05,0.000507,1.565,1.089,0.168771944
25,3,7.50E-05,0.000491,1.565,1.089,0.168755944
26,3,4.00E-06,0.000491,1.565,1.089,0.168755944
27,3,0,0.000513,1.565,1.089,0.168777944
28,3,1.80E-05,0.000513,1.565,1.089,0.168777944
29,3,0,0.000445,1.565,1.089,0.168709944
30,3,2.80E-05,0.000445,1.565,1.089,0.168709944
31,3,0.000174,0.000263,1.565,1.089,0.168527944
32,3,1.00E-06,0.000263,1.565,1.089,0.168527944
33,3,1.10E-05,0.00014,7.765,6.774,0.168404944
34,3,8.90E-05,0.00014,7.765,6.774,0.168404944
35,3,0.00024,2.50E-05,7.765,6.774,0.168504944
36,3,0.000448,2.50E-05,7.765,6.774,0.168712944
37,3,0.000537,0,7.765,6.774,0.168801944
38,3,0.000556,0,7.765,6.774,0.168820944
39,3,0.000572,0,7.765,6.774,0.168836944
40,3,0.000596,0,7.765,6.774,0.168860944
41,3,0.000581,0,1.565,1.089,0.168845944
42,3,0.000576,0,1.565,1.089,0.168840944
43,3,0.000495,0,0.642,0.159,0.168759944
44,3,0.000497,0,0.642,0.159,0.168761944
45,3,0.000464,0,0.642,0.159,0.168728944
46,3,0.000478,0,0.642,0.159,0.168742944
47,3,0.000472,0,0.642,0.159,0.168736944
48,3,0.000481,0,0.642,0.159,0.168745944
1,4,4.60E-05,0,0.642,0.159,0.170932678
2,4,4.50E-05,0,0.642,0.159,0.170931678
3,4,8.90E-05,0,0.642,0.159,0.170975678
4,4,5.60E-05,0,0.642,0.159,0.170942678
5,4,7.50E-05,0,0.642,0.159,0.170961678
6,4,6.90E-05,0,0.642,0.159,0.170955678
7,4,7.60E-05,0,0.642,0.159,0.170962678
8,4,3.60E-05,0,0.642,0.159,0.170922678
9,4,3.00E-05,0,0.642,0.159,0.170916678
10,4,5.70E-05,0,0.642,0.159,0.170943678
11,4,2.10E-05,0,0.642,0.159,0.170907678
12,4,3.60E-05,0,0.642,0.159,0.170922678
13,4,9.10E-05,7.00E-06,0.642,0.159,0.170977678
14,4,3.60E-05,7.00E-06,0.642,0.159,0.170922678
15,4,4.80E-05,0.000181,0.642,0.159,0.171067678
16,4,6.10E-05,0.000181,0.642,0.159,0.171067678
17,4,2.50E-05,0.00071,0.642,0.159,0.171596678
18,4,4.10E-05,0.00071,0.642,0.159,0.171596678
19,4,7.50E-05,0.00116,1.565,1.089,0.172046678
20,4,9.00E-05,0.00116,1.565,1.089,0.172046678
21,4,8.70E-05,0.001684,1.565,1.089,0.172570678
22,4,9.00E-05,0.001684,1.565,1.089,0.172570678
23,4,6.80E-05,0.001904,1.565,1.089,0.172790678
24,4,8.50E-05,0.001904,1.565,1.089,0.172790678
25,4,8.80E-05,0.001891,1.565,1.089,0.172777678
26,4,7.30E-05,0.001891,1.565,1.089,0.172777678
27,4,8.20E-05,0.00169,1.565,1.089,0.172576678
28,4,0.000113,0.00169,1.565,1.089,0.172576678
29,4,8.60E-05,0.001445,1.565,1.089,0.172331678
30,4,0.000173,0.001445,1.565,1.089,0.172331678
31,4,0.000404,0.001023,1.565,1.089,0.171909678
32,4,0.00025,0.001023,1.565,1.089,0.171909678
33,4,0.000121,0.000435,7.765,6.774,0.171321678
34,4,9.70E-05,0.000435,7.765,6.774,0.171321678
35,4,0.000144,7.90E-05,7.765,6.774,0.171030678
36,4,0.0001,7.90E-05,7.765,6.774,0.170986678
37,4,0.000157,0,7.765,6.774,0.171043678
38,4,0.000243,0,7.765,6.774,0.171129678
39,4,0.000298,0,7.765,6.774,0.171184678
40,4,0.00021,0,7.765,6.774,0.171096678
41,4,0.000187,0,1.565,1.089,0.171073678
42,4,0.00019,0,1.565,1.089,0.171076678
43,4,0.000226,0,0.642,0.159,0.171112678
44,4,0.000239,0,0.642,0.159,0.171125678
45,4,0.000241,0,0.642,0.159,0.171127678
46,4,0.000221,0,0.642,0.159,0.171107678
47,4,0.000295,0,0.642,0.159,0.171181678
48,4,5.80E-05,0,0.642,0.159,0.170944678
1,5,0.000234,0,0.61,0.06,0.174708488
2,5,0.000204,0,0.61,0.06,0.174678488
3,5,0.000214,0,0.61,0.06,0.174688488
4,5,0.000208,0,0.61,0.06,0.174682488
5,5,0.000189,0,0.61,0.06,0.174663488
6,5,0.00017,0,0.61,0.06,0.174644488
7,5,0.000128,0,0.61,0.06,0.174602488
8,5,0.000132,0,0.61,0.06,0.174606488
9,5,0.000126,0,0.61,0.06,0.174600488
10,5,0.000127,0,0.61,0.06,0.174601488
11,5,0.000117,0,0.61,0.06,0.174591488
12,5,0.00013,0,0.61,0.06,0.174604488
13,5,0.000126,0,0.61,0.06,0.174600488
14,5,0.000117,0,0.61,0.06,0.174591488
15,5,0.000118,0.00013,0.881,0.368,0.174604488
16,5,0.000342,0.00013,0.881,0.368,0.174816488
17,5,0.000264,0.000432,0.881,0.368,0.174906488
18,5,0.000369,0.000432,0.881,0.368,0.174906488
19,5,0.000263,0.000708,0.881,0.368,0.175182488
20,5,0.000356,0.000708,0.881,0.368,0.175182488
21,5,0.000272,0.001024,0.881,0.368,0.175498488
22,5,0.000169,0.001024,0.881,0.368,0.175498488
23,5,0.0002,0.001375,0.881,0.368,0.175849488
24,5,0.000317,0.001375,0.881,0.368,0.175849488
25,5,0.00021,0.001286,0.881,0.368,0.175760488
26,5,0.000179,0.001286,0.881,0.368,0.175760488
27,5,0.000221,0.001144,0.881,0.368,0.175618488
28,5,0.000166,0.001144,0.881,0.368,0.175618488
29,5,0.000266,0.000833,0.881,0.368,0.175307488
30,5,0.00022,0.000833,0.881,0.368,0.175307488
31,5,0.000168,0.000593,0.881,0.368,0.175067488
32,5,0.000348,0.000593,0.881,0.368,0.175067488
33,5,0.000356,0.000313,9.09,9.262,0.174830488
34,5,0.001442,0.000313,9.09,9.262,0.175916488
35,5,0.001577,3.60E-05,9.09,9.262,0.176051488
36,5,0.001442,3.60E-05,9.09,9.262,0.175916488
37,5,0.001255,0,9.09,9.262,0.175729488
38,5,0.001011,0,9.09,9.262,0.175485488
39,5,0.000434,0,9.09,9.262,0.174908488
40,5,0.000409,0,9.09,9.262,0.174883488
41,5,0.000407,0,0.881,0.368,0.174881488
42,5,0.000368,0,0.881,0.368,0.174842488
43,5,0.000464,0,0.881,0.368,0.174938488
44,5,0.000375,0,0.881,0.368,0.174849488
45,5,0.000358,0,0.881,0.368,0.174832488
46,5,0.000361,0,0.881,0.368,0.174835488
47,5,0.000491,0,0.881,0.368,0.174965488
48,5,0.000309,0,0.881,0.368,0.174783488
1,6,7.50E-05,0,0.642,0.159,0.205694589
2,6,8.30E-05,0,0.642,0.159,0.205702589
3,6,5.60E-05,0,0.642,0.159,0.205675589
4,6,6.70E-05,0,0.642,0.159,0.205686589
5,6,7.30E-05,0,0.642,0.159,0.205692589
6,6,6.50E-05,0,0.642,0.159,0.205684589
7,6,7.40E-05,0,0.642,0.159,0.205693589
8,6,6.10E-05,0,0.642,0.159,0.205680589
9,6,5.40E-05,0,0.642,0.159,0.205673589
10,6,8.10E-05,0,0.642,0.159,0.205700589
11,6,4.90E-05,0,0.642,0.159,0.205668589
12,6,0.000409,0,0.642,0.159,0.206028589
13,6,9.80E-05,0,0.642,0.159,0.205717589
14,6,0.000118,0,0.642,0.159,0.205737589
15,6,0.0002,0.00026,0.642,0.159,0.205879589
16,6,0.000173,0.00026,0.642,0.159,0.205879589
17,6,0.000158,0.000761,0.642,0.159,0.206380589
18,6,0.000127,0.000761,0.642,0.159,0.206380589
19,6,0.000127,0.001288,1.565,1.089,0.206907589
20,6,5.00E-05,0.001288,1.565,1.089,0.206907589
21,6,7.20E-05,0.001545,1.565,1.089,0.207164589
22,6,4.50E-05,0.001545,1.565,1.089,0.207164589
23,6,7.10E-05,0.001634,1.565,1.089,0.207253589
24,6,7.40E-05,0.001634,1.565,1.089,0.207253589
25,6,4.50E-05,0.001306,1.565,1.089,0.206925589
26,6,6.40E-05,0.001306,1.565,1.089,0.206925589
27,6,7.90E-05,0.000906,1.565,1.089,0.206525589
28,6,6.10E-05,0.000906,1.565,1.089,0.206525589
29,6,0.000288,0.000637,1.565,1.089,0.206256589
30,6,0.000182,0.000637,1.565,1.089,0.206256589
31,6,7.30E-05,0.000353,1.565,1.089,0.205972589
32,6,0.000108,0.000353,1.565,1.089,0.205972589
33,6,7.50E-05,0.000206,7.765,6.774,0.205825589
34,6,0.000124,0.000206,7.765,6.774,0.205825589
35,6,0.000163,3.40E-05,7.765,6.774,0.205782589
36,6,0.000187,3.40E-05,7.765,6.774,0.205806589
37,6,0.000596,0,7.765,6.774,0.206215589
38,6,0.002543,0,7.765,6.774,0.208162589
39,6,0.002287,0,7.765,6.774,0.207906589
40,6,0.001523,0,7.765,6.774,0.207142589
41,6,0.001501,0,1.565,1.089,0.207120589
42,6,0.001462,0,1.565,1.089,0.207081589
43,6,0.0014,0,0.642,0.159,0.207019589
44,6,0.001367,0,0.642,0.159,0.206986589
45,6,0.001407,0,0.642,0.159,0.207026589
46,6,0.001385,0,0.642,0.159,0.207004589
47,6,0.001358,0,0.642,0.159,0.206977589
48,6,0.001328,0,0.642,0.159,0.206947589
1,7,9.10E-05,0,0.224,0.052,0.180652746
2,7,9.70E-05,0,0.224,0.052,0.180658746
3,7,8.40E-05,0,0.224,0.052,0.180645746
4,7,9.10E-05,0,0.224,0.052,0.180652746
5,7,9.30E-05,0,0.224,0.052,0.180654746
6,7,9.00E-05,0,0.224,0.052,0.180651746
7,7,9.90E-05,0,0.224,0.052,0.180660746
8,7,8.50E-05,0,0.224,0.052,0.180646746
9,7,9.70E-05,0,0.224,0.052,0.180658746
10,7,8.60E-05,0,0.224,0.052,0.180647746
11,7,9.00E-05,0,0.224,0.052,0.180651746
12,7,9.30E-05,0,0.224,0.052,0.180654746
13,7,0.000142,1.90E-05,0.224,0.052,0.180703746
14,7,0.000106,1.90E-05,0.224,0.052,0.180667746
15,7,0.000101,0.000238,0.485,0.329,0.180799746
16,7,0.000123,0.000238,0.485,0.329,0.180799746
17,7,7.60E-05,0.000526,0.485,0.329,0.181087746
18,7,5.90E-05,0.000526,0.485,0.329,0.181087746
19,7,7.50E-05,0.000837,0.485,0.329,0.181398746
20,7,6.40E-05,0.000837,0.485,0.329,0.181398746
21,7,0.000179,0.001214,0.485,0.329,0.181775746
22,7,0.000121,0.001214,0.485,0.329,0.181775746
23,7,0.000137,0.001717,0.485,0.329,0.182278746
24,7,0.000124,0.001717,0.485,0.329,0.182278746
25,7,8.40E-05,0.001739,0.485,0.329,0.182300746
26,7,0.000196,0.001739,0.485,0.329,0.182300746
27,7,0.00021,0.001545,0.485,0.329,0.182106746
28,7,0.000216,0.001545,0.485,0.329,0.182106746
29,7,0.000209,0.001113,0.485,0.329,0.181674746
30,7,0.000213,0.001113,0.485,0.329,0.181674746
31,7,0.000205,0.000802,0.485,0.329,0.181363746
32,7,0.00016,0.000802,0.485,0.329,0.181363746
33,7,0.000212,0.000324,9.86,9.468,0.180885746
34,7,0.000143,0.000324,9.86,9.468,0.180885746
35,7,0.000123,2.20E-05,9.86,9.468,0.180684746
36,7,0.000151,2.20E-05,9.86,9.468,0.180712746
37,7,0.000383,0,9.86,9.468,0.180944746
38,7,0.000386,0,9.86,9.468,0.180947746
39,7,0.000244,0,9.86,9.468,0.180805746
40,7,0.000253,0,9.86,9.468,0.180814746
41,7,0.000308,0,0.485,0.329,0.180869746
42,7,0.000285,0,0.485,0.329,0.180846746
43,7,0.000286,0,0.485,0.329,0.180847746
44,7,0.000276,0,0.485,0.329,0.180837746
45,7,0.000261,0,0.485,0.329,0.180822746
46,7,0.000253,0,0.485,0.329,0.180814746
47,7,0.000168,0,0.485,0.329,0.180729746
48,7,0.000177,0,0.485,0.329,0.180738746
1,8,4.20E-05,0,0.61,0.06,0.175390749
2,8,6.00E-05,0,0.61,0.06,0.175408749
3,8,6.00E-05,0,0.61,0.06,0.175408749
4,8,4.00E-05,0,0.61,0.06,0.175388749
5,8,7.70E-05,0,0.61,0.06,0.175425749
6,8,4.20E-05,0,0.61,0.06,0.175390749
7,8,6.40E-05,0,0.61,0.06,0.175412749
8,8,5.80E-05,0,0.61,0.06,0.175406749
9,8,4.60E-05,0,0.61,0.06,0.175394749
10,8,7.40E-05,0,0.61,0.06,0.175422749
11,8,0.000146,0,0.61,0.06,0.175494749
12,8,0.00014,0,0.61,0.06,0.175488749
13,8,8.70E-05,0,0.61,0.06,0.175435749
14,8,4.30E-05,0,0.61,0.06,0.175391749
15,8,7.50E-05,0.00013,0.881,0.368,0.175478749
16,8,5.30E-05,0.00013,0.881,0.368,0.175478749
17,8,6.60E-05,0.000432,0.881,0.368,0.175780749
18,8,5.70E-05,0.000432,0.881,0.368,0.175780749
19,8,0.000147,0.000708,0.881,0.368,0.176056749
20,8,0.000137,0.000708,0.881,0.368,0.176056749
21,8,4.40E-05,0.001024,0.881,0.368,0.176372749
22,8,6.90E-05,0.001024,0.881,0.368,0.176372749
23,8,6.40E-05,0.001375,0.881,0.368,0.176723749
24,8,4.80E-05,0.001375,0.881,0.368,0.176723749
25,8,7.70E-05,0.001286,0.881,0.368,0.176634749
26,8,0.000776,0.001286,0.881,0.368,0.176634749
27,8,0.000166,0.001144,0.881,0.368,0.176492749
28,8,0.000163,0.001144,0.881,0.368,0.176492749
29,8,9.40E-05,0.000833,0.881,0.368,0.176181749
30,8,5.70E-05,0.000833,0.881,0.368,0.176181749
31,8,6.80E-05,0.000593,0.881,0.368,0.175941749
32,8,9.60E-05,0.000593,0.881,0.368,0.175941749
33,8,6.00E-05,0.000313,9.09,9.262,0.175661749
34,8,0.000102,0.000313,9.09,9.262,0.175661749
35,8,0.000103,3.60E-05,9.09,9.262,0.175451749
36,8,9.90E-05,3.60E-05,9.09,9.262,0.175447749
37,8,0.000135,0,9.09,9.262,0.175483749
38,8,0.000143,0,9.09,9.262,0.175491749
39,8,0.000112,0,9.09,9.262,0.175460749
40,8,0.000125,0,9.09,9.262,0.175473749
41,8,9.50E-05,0,0.881,0.368,0.175443749
42,8,9.40E-05,0,0.881,0.368,0.175442749
43,8,0.000124,0,0.881,0.368,0.175472749
44,8,0.000111,0,0.881,0.368,0.175459749
45,8,0.000158,0,0.881,0.368,0.175506749
46,8,0.000158,0,0.881,0.368,0.175506749
47,8,0.000108,0,0.881,0.368,0.175456749
48,8,6.60E-05,0,0.881,0.368,0.175414749
1,9,7.40E-05,0,1.399,0.051,0.19605676
2,9,6.50E-05,0,1.399,0.051,0.19604776
3,9,3.50E-05,0,1.399,0.051,0.19601776
4,9,6.30E-05,0,1.399,0.051,0.19604576
5,9,7.30E-05,0,1.399,0.051,0.19605576
6,9,6.30E-05,0,1.399,0.051,0.19604576
7,9,3.40E-05,0,1.399,0.051,0.19601676
8,9,6.30E-05,0,1.399,0.051,0.19604576
9,9,0.0001,0,1.399,0.051,0.19608276
10,9,6.10E-05,0,1.399,0.051,0.19604376
11,9,6.80E-05,0,1.399,0.051,0.19605076
12,9,8.60E-05,0,1.399,0.051,0.19606876
13,9,7.80E-05,0,1.399,0.051,0.19606076
14,9,7.90E-05,0,1.399,0.051,0.19606176
15,9,0.000927,0.000138,1.728,0.427,0.19690976
16,9,0.000421,0.000138,1.728,0.427,0.19640376
17,9,0.000753,0.000497,1.728,0.427,0.19673576
18,9,0.000505,0.000497,1.728,0.427,0.19648776
19,9,0.00047,0.000901,1.728,0.427,0.19688376
20,9,0.000181,0.000901,1.728,0.427,0.19688376
21,9,0.000101,0.001132,1.728,0.427,0.19711476
22,9,0.000106,0.001132,1.728,0.427,0.19711476
23,9,9.70E-05,0.001271,1.728,0.427,0.19725376
24,9,0.000202,0.001271,1.728,0.427,0.19725376
25,9,4.50E-05,0.0013,1.728,0.427,0.19728276
26,9,4.50E-05,0.0013,1.728,0.427,0.19728276
27,9,0.000539,0.001157,1.728,0.427,0.19713976
28,9,0.000439,0.001157,1.728,0.427,0.19713976
29,9,0.00019,0.000985,1.728,0.427,0.19696776
30,9,0.000804,0.000985,1.728,0.427,0.19696776
31,9,0.000109,0.000561,1.728,0.427,0.19654376
32,9,0.00039,0.000561,1.728,0.427,0.19654376
33,9,0.000388,0.000228,1.728,0.427,0.19637076
34,9,0.000785,0.000228,1.728,0.427,0.19676776
35,9,0.000146,3.50E-05,9.502,8.427,0.19612876
36,9,9.20E-05,3.50E-05,9.502,8.427,0.19607476
37,9,0.000118,0,9.502,8.427,0.19610076
38,9,0.000115,0,9.502,8.427,0.19609776
39,9,0.000125,0,9.502,8.427,0.19610776
40,9,0.001222,0,9.502,8.427,0.19720476
41,9,0.000182,0,1.728,0.427,0.19616476
42,9,0.000191,0,1.728,0.427,0.19617376
43,9,0.000124,0,1.728,0.427,0.19610676
44,9,0.000125,0,1.728,0.427,0.19610776
45,9,0.000147,0,1.399,0.051,0.19612976
46,9,0.000144,0,1.399,0.051,0.19612676
47,9,0.000115,0,1.399,0.051,0.19609776
48,9,0.000114,0,1.399,0.051,0.19609676
1,10,0.000149,0,0.482,0.032,0.193802132
2,10,0.000175,0,0.482,0.032,0.193828132
3,10,0.000154,0,0.482,0.032,0.193807132
4,10,0.00017,0,0.482,0.032,0.193823132
5,10,0.000164,0,0.482,0.032,0.193817132
6,10,0.00017,0,0.482,0.032,0.193823132
7,10,0.000165,0,0.482,0.032,0.193818132
8,10,0.000151,0,0.482,0.032,0.193804132
9,10,0.000192,0,0.482,0.032,0.193845132
10,10,0.000126,0,0.482,0.032,0.193779132
11,10,0.000213,0,0.482,0.032,0.193866132
12,10,0.000131,0,0.482,0.032,0.193784132
13,10,0.000198,0,0.482,0.032,0.193851132
14,10,0.000373,0,0.482,0.032,0.194026132
15,10,0.000358,0.00026,1.069,0.639,0.194011132
16,10,0.001169,0.00026,1.069,0.639,0.194822132
17,10,0.00104,0.000761,1.069,0.639,0.194693132
18,10,0.000312,0.000761,1.069,0.639,0.194414132
19,10,0.000293,0.001288,1.069,0.639,0.194941132
20,10,0.000454,0.001288,1.069,0.639,0.194941132
21,10,0.000381,0.001545,1.069,0.639,0.195198132
22,10,0.000314,0.001545,1.069,0.639,0.195198132
23,10,0.000287,0.001634,1.069,0.639,0.195287132
24,10,0.000308,0.001634,1.069,0.639,0.195287132
25,10,0.00029,0.001306,1.069,0.639,0.194959132
26,10,0.000339,0.001306,1.069,0.639,0.194959132
27,10,0.000662,0.000906,1.069,0.639,0.194559132
28,10,0.000412,0.000906,1.069,0.639,0.194559132
29,10,0.000304,0.000637,1.069,0.639,0.194290132
30,10,0.000332,0.000637,1.069,0.639,0.194290132
31,10,0.00027,0.000353,1.069,0.639,0.194006132
32,10,0.000686,0.000353,1.069,0.639,0.194339132
33,10,0.000867,0.000206,6.817,5.72,0.194520132
34,10,0.000301,0.000206,6.817,5.72,0.193954132
35,10,0.000361,3.40E-05,6.817,5.72,0.194014132
36,10,0.000414,3.40E-05,6.817,5.72,0.194067132
37,10,0.000489,0,6.817,5.72,0.194142132
38,10,0.001222,0,6.817,5.72,0.194875132
39,10,0.001158,0,6.817,5.72,0.194811132
40,10,0.00031,0,6.817,5.72,0.193963132
41,10,0.0003,0,1.069,0.639,0.193953132
42,10,0.000878,0,1.069,0.639,0.194531132
43,10,0.000366,0,1.069,0.639,0.194019132
44,10,0.000252,0,1.069,0.639,0.193905132
45,10,0.000284,0,1.069,0.639,0.193937132
46,10,0.000297,0,1.069,0.639,0.193950132
47,10,0.000225,0,0.482,0.032,0.193878132
48,10,0.000203,0,0.482,0.032,0.193856132
